projectid;CURRENT.DATE;simulationid;DevStage;TSUM;Yield;LAI;InterceptedPar
TestProject;01.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;02.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;03.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;04.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;05.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;06.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;07.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;08.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;09.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;10.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.04835999999999999;0.026940331544281774
TestProject;11.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.04835999999999999;0.005991506856185809
TestProject;12.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.04835999999999999;0.02513858962571516
TestProject;13.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.04835999999999999;0.01256929481285758
TestProject;14.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.04835999999999999;0.047889156232377744
TestProject;15.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.023351147246184787
TestProject;16.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.019761962948087797
TestProject;17.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.01856080166904339
TestProject;18.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.009580691154282797
TestProject;19.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.008379529875238387
TestProject;20.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.04309881065523634
TestProject;21.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.04309881065523634
TestProject;22.01.1987;TestProject_00__TESTSIMULATION;0.0016546762589928063;1.1500000000000004;0.0;0.04835999999999999;0.020948824688095967
TestProject;23.01.1987;TestProject_00__TESTSIMULATION;0.003453237410071943;2.4000000000000004;0.0;0.04835999999999999;0.04369939129475855
TestProject;24.01.1987;TestProject_00__TESTSIMULATION;0.005899280575539568;4.1;0.0;0.04835999999999999;0.017960221029521183
TestProject;25.01.1987;TestProject_00__TESTSIMULATION;0.005899280575539568;4.1;0.0;0.04835999999999999;0.014371036731424194
TestProject;26.01.1987;TestProject_00__TESTSIMULATION;0.005899280575539568;4.1;0.0;0.04835999999999999;0.02513858962571516
TestProject;27.01.1987;TestProject_00__TESTSIMULATION;0.009712230215827337;6.75;0.0;0.04835999999999999;0.01377045609190199
TestProject;28.01.1987;TestProject_00__TESTSIMULATION;0.009856115107913668;6.85;0.0;0.04835999999999999;0.031730677121423176
TestProject;29.01.1987;TestProject_00__TESTSIMULATION;0.012517985611510789;8.7;0.0;0.04835999999999999;0.03411870014047575
TestProject;30.01.1987;TestProject_00__TESTSIMULATION;0.013381294964028774;9.299999999999999;0.0;0.04835999999999999;0.009580691154282797
TestProject;31.01.1987;TestProject_00__TESTSIMULATION;0.014028776978417262;9.749999999999998;0.0;0.04835999999999999;0.04969089815094436
TestProject;01.02.1987;TestProject_00__TESTSIMULATION;0.014388489208633089;9.999999999999998;0.0;0.04835999999999999;0.05686926674713833
TestProject;02.02.1987;TestProject_00__TESTSIMULATION;0.014388489208633089;9.999999999999998;0.0;0.04835999999999999;0.04610171385284737
TestProject;03.02.1987;TestProject_00__TESTSIMULATION;0.014388489208633089;9.999999999999998;0.0;0.04835999999999999;0.07903355225331496
TestProject;04.02.1987;TestProject_00__TESTSIMULATION;0.014388489208633089;9.999999999999998;0.0;0.04835999999999999;0.06466251552189076
