projectid;CURRENT.DATE;simulationid;DevStage;TSUM;Yield;LAI;InterceptedPar
TestProject;01.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;02.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;03.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;04.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;05.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;06.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;07.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;08.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;09.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;10.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;11.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;12.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;13.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;14.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0
TestProject;15.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.045398626212053955
TestProject;16.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.08137489604047407
TestProject;17.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.08908409671799267
TestProject;18.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.0942235638363384
TestProject;19.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.09593671954245364
TestProject;20.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.09165383027716553
TestProject;21.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.101932764513857
TestProject;22.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.09508014168939602
TestProject;23.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0288;0.05567756044874542
TestProject;24.01.1987;TestProject_00__TESTSIMULATION;0.0025;1.5;0.0;0.031043063545477388;0.08304052121930916
TestProject;25.01.1987;TestProject_00__TESTSIMULATION;0.007833333333333333;4.699999999999999;0.0;0.03642937253950729;0.055132215421031014
TestProject;26.01.1987;TestProject_00__TESTSIMULATION;0.010333333333333333;6.199999999999999;0.0;0.03926664328700673;0.051226155882691485
TestProject;27.01.1987;TestProject_00__TESTSIMULATION;0.014666666666666666;8.799999999999999;0.0;0.04471796789312649;0.10721983391601331
TestProject;28.01.1987;TestProject_00__TESTSIMULATION;0.02366666666666667;14.2;0.0;0.05857894824902644;0.094976402161776
TestProject;29.01.1987;TestProject_00__TESTSIMULATION;0.03066666666666667;18.4;0.0;0.0722675632301654;0.11669325546891018
TestProject;30.01.1987;TestProject_00__TESTSIMULATION;0.034833333333333334;20.9;0.0;0.08188987748117098;0.15103110971932335
TestProject;31.01.1987;TestProject_00__TESTSIMULATION;0.037000000000000005;22.2;0.0;0.08738952175974748;0.19666870379368298
TestProject;01.02.1987;TestProject_00__TESTSIMULATION;0.04166666666666667;25.0;0.0;0.10052187717490108;0.14339926317497986
TestProject;02.02.1987;TestProject_00__TESTSIMULATION;0.047166666666666676;28.3;0.0;0.11855481022002994;0.16135541333883352
TestProject;03.02.1987;TestProject_00__TESTSIMULATION;0.05133333333333334;30.8;0.0;0.1343401998044581;0.2904043430081238
TestProject;04.02.1987;TestProject_00__TESTSIMULATION;0.05550000000000001;33.3;0.0;0.15222738959311005;0.4102602148411175
TestProject;05.02.1987;TestProject_00__TESTSIMULATION;0.05550000000000001;33.3;0.0;0.15222738959311005;0.606661381520376
TestProject;06.02.1987;TestProject_00__TESTSIMULATION;0.05683333333333334;34.099999999999994;0.0;0.15843990721569118;0.6257279691144214
TestProject;07.02.1987;TestProject_00__TESTSIMULATION;0.058;34.8;0.0;0.16408349057295343;0.6610015278640055
