projectid;CURRENT.DATE;simulationid;DevStage1;DevStage2;TSUM1;TSUM2;Yield1_per_sqm;Yield2_per_sqm;Yield1_per_fraction;Yield2_per_fraction;TotalYield_per_sqm;LAI1;LAI2;InterceptedPAR1_per_sqm;InterceptedPAR2_per_sqm;InterceptedPAR1_per_fraction;InterceptedPAR2_per_fraction;TotalInterceptedPAR;Height1;Height2
TestProject;01.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;02.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;03.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;04.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;05.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;06.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;07.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;08.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;09.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TestProject;10.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0288;0.0;0.0;0.0;0.0;0.0;0.0;0.007148407938778523
TestProject;11.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0288;0.0;1.3824238305313864E-4;0.0;6.912119152656932E-5;6.912119152656932E-5;0.0;0.007148407938778523
TestProject;12.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0288;0.0;0.00358928128692257;0.0;0.001794640643461285;0.001794640643461285;0.0;0.007148407938778523
TestProject;13.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0288;0.0;0.015059562058257465;0.0;0.0075297810291287326;0.0075297810291287326;0.0;0.007148407938778523
TestProject;14.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0288;0.0;0.0075297810291287326;0.0;0.0037648905145643663;0.0037648905145643663;0.0;0.007148407938778523
TestProject;15.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.0;0.028688551384018345;0.0;0.014344275692009172;0.014344275692009172;0.059725014637418694;0.007148407938778523
TestProject;16.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;3.341485264362586E-4;0.013970229127311717;1.670742632181293E-4;0.006985114563655859;0.007152188826873988;0.059725014637418694;0.007148407938778523
TestProject;17.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.019776041779290276;0.011822937326359332;0.009888020889645138;0.005911468663179666;0.015799489552824803;0.059725014637418694;0.007148407938778523
TestProject;18.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.01857402476810331;0.011104321743570487;0.009287012384051656;0.005552160871785243;0.0148391732558369;0.059725014637418694;0.007148407938778523
TestProject;19.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.009587516636848396;0.005731814767482456;0.004793758318424198;0.002865907383741228;0.007659665702165426;0.059725014637418694;0.007148407938778523
TestProject;20.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.008385499625661435;0.0050131991846936105;0.004192749812830718;0.0025065995923468053;0.006699349405177523;0.059725014637418694;0.007148407938778523
TestProject;21.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.04312951513949414;0.025784611506256896;0.02156475756974707;0.012892305753128448;0.034457063322875514;0.059725014637418694;0.007148407938778523
TestProject;22.01.1987;TestProject_00__TESTSIMULATION;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.04312951513949414;0.025784611506256896;0.02156475756974707;0.012892305753128448;0.034457063322875514;0.059725014637418694;0.007148407938778523
TestProject;23.01.1987;TestProject_00__TESTSIMULATION;0.0017985611510791368;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.020963749064153585;0.012532997961734028;0.010481874532076793;0.006266498980867014;0.016748373512943806;0.059725014637418694;0.007148407938778523
TestProject;24.01.1987;TestProject_00__TESTSIMULATION;0.004244604316546762;0.0;2.9499999999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.043730523645087616;0.02614391929765132;0.021865261822543808;0.01307195964882566;0.03493722147136947;0.059725014637418694;0.007148407938778523
TestProject;25.01.1987;TestProject_00__TESTSIMULATION;0.004244604316546762;0.0;2.9499999999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.04835999999999999;0.0288;0.01797301626250983;0.010745013952176067;0.008986508131254916;0.005372506976088033;0.01435901510734295;0.059725014637418694;0.007148407938778523
